"facility.id","year","facility.name","city","state","zip","region","census","n.discharge","cost.charge.ratio","wage.index","rural","dsh","ownership","teaching","teaching.yn","freestanding","population.severity","bedsores.v1","bedsores.v2","cauti","readmit30","falls","cdi","home","pt.flu","functional","hc.flu","mspb","cauti.grade","readmit30.grade","cdi.grade","home.grade","cauti.good","readmit30.good","cdi.good","home.good"
"30093",2018,"DEL E. WEBB MEMORIAL HOSPITAL","SUN CITY WEST","AZ","85375","9",8,269,0.31,1.01,0,0.05,"N",0,0,0,1.3,NA,1.6,0,NA,0.3,0.59,73.28,NA,100,NA,0.87,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Better than the National Rate",0,NA,0,1
"30103",2016,"MAYO CLINIC HOSPITAL","PHOENIX","AZ","85054","9",8,90,0.59,1.04,0,0.02,"N",0,0,0,1.41,2.7,NA,NA,12.31,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"30103",2017,"MAYO CLINIC HOSPITAL","PHOENIX","AZ","85054","9",8,92,0.57,1.03,0,0.24,"N",0,0,0,1.29,0,NA,NA,13.5,NA,NA,NA,96.2,NA,100,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"30103",2018,"MAYO CLINIC HOSPITAL","PHOENIX","AZ","85054","9",8,96,0.57,1.01,0,0.24,"N",0,0,0,1.3,NA,0,NA,NA,0,0.86,69.47,NA,96.4,NA,1.07,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"30114",2016,"NORTHWEST MED CTR ORO VALLEY","ORO VALLEY","AZ","85755","9",8,211,0.27,0.86,0,0.01,"P",0,0,0,1.09,0,NA,NA,13.26,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"30114",2017,"NORTHWEST MED CTR ORO VALLEY","ORO VALLEY","AZ","85755","9",8,169,0.29,0.89,0,0,"P",0,0,0,1.14,0,NA,NA,13.45,NA,NA,NA,87.5,NA,63,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"30114",2018,"NORTHWEST MED CTR ORO VALLEY","ORO VALLEY","AZ","85755","9",8,156,0.29,0.88,0,0,"P",0,0,0,1.21,NA,0,NA,NA,0.5,NA,58.7,NA,100,NA,1.03,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0
"30117",2016,"VALLEY VIEW MEDICAL CENTER","FT MOHAVE","AZ","86426","9",2,80,0.47,0.92,0,0.03,"P",0,0,0,1.08,2.7,NA,NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"30117",2017,"VALLEY VIEW MEDICAL CENTER","FT MOHAVE","AZ","86426","9",2,51,0.44,0.91,0,0.08,"P",0,0,0,1.08,0,NA,NA,13.54,NA,NA,NA,100,NA,48,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"30117",2018,"VALLEY VIEW MEDICAL CENTER","FT MOHAVE","AZ","86426","9",2,79,0.44,0.92,0,0.03,"P",0,0,0,1.01,NA,0,NA,NA,0,NA,69.44,NA,100,NA,1.13,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1
"33025",2016,"HEALTHSOUTH SCOTTSDALE REHABILITATION HOSPITAL","SCOTTSDALE","AZ","85260","9",5,590,0.56,1.04,0,0.02,"P",0,0,1,1.17,1.4,NA,NA,13.99,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"33025",2017,"HEALTHSOUTH SCOTTSDALE REHABILITATION HOSPITAL","SCOTTSDALE","AZ","85260","9",5,728,0.59,1.03,0,0.04,"P",0,0,1,1.22,0.7,NA,0,NA,NA,1.21,NA,91.2,NA,83,NA,"No Different than the National Benchmark",NA,"No Different than the National Benchmark",NA,0,NA,0,NA
"33025",2018,"HEALTHSOUTH SCOTTSDALE REHABILITATION HOSPITAL","SCOTTSDALE","AZ","85260","9",5,749,0.54,1.01,0,0.06,"P",0,0,1,1.22,NA,0.8,0,NA,0.7,0.25,66.88,NA,99.3,NA,1.02,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Better than the National Rate",0,NA,0,1
"33028",2016,"HEALTHSOUTH REHABILITATION INSTITUTE OF TUCSON","TUCSON","AZ","85712","9",8,1064,0.5,0.86,0,0.05,"P",0,0,1,1.14,0.8,NA,NA,13.23,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"33028",2017,"HEALTHSOUTH REHABILITATION INSTITUTE OF TUCSON","TUCSON","AZ","85712","9",8,1041,0.5,0.89,0,0.06,"P",0,0,1,1.18,0.3,NA,0.92,NA,NA,1.63,NA,69.7,NA,72,NA,"No Different than the National Benchmark",NA,"No Different than the National Benchmark",NA,0,NA,0,NA
"33028",2018,"HEALTHSOUTH REHABILITATION INSTITUTE OF TUCSON","TUCSON","AZ","85712","9",8,1059,0.47,0.88,0,0.11,"P",0,0,1,1.17,NA,0.8,NA,NA,0.1,0.85,71.22,NA,100,NA,0.97,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"33029",2016,"HEALTHSOUTH REHABILITATION HOSPITAL OF SOUTHERN AZ","TUCSON","AZ","85704","9",8,888,0.57,0.86,0,0.05,"P",0,0,1,1.08,0,NA,NA,13.12,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"33029",2017,"SOUTHERN ARIZONA REGIONAL REHABILITATION HOSPITAL","TUCSON","AZ","85704","9",8,894,0.59,0.89,0,0.04,"P",0,0,1,1.08,0,NA,1.57,NA,NA,0.45,NA,94,NA,56,NA,"No Different than the National Benchmark",NA,"No Different than the National Benchmark",NA,0,NA,0,NA
"33029",2018,"SOUTHERN ARIZONA REGIONAL REHABILITATION HOSPITAL","TUCSON","AZ","85704","9",8,822,0.52,0.88,0,0.07,"P",0,0,1,1.12,NA,0,0,NA,0.3,0.58,65.45,NA,100,NA,0.96,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Better than the National Rate",0,NA,0,1
"33032",2016,"HEALTHSOUTH VALLEY OF THE SUN REHABILITATION","GLENDALE","AZ","85304","9",8,748,0.49,1.04,0,0.05,"P",0,0,1,1.22,0.8,NA,NA,13.73,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"33032",2017,"HEALTHSOUTH VALLEY OF THE SUN REHABILITATION","GLENDALE","AZ","85304","9",8,675,0.52,1.03,0,0.09,"P",0,0,1,1.22,0.9,NA,1.71,NA,NA,0.98,NA,73.2,NA,62,NA,"No Different than the National Benchmark",NA,"No Different than the National Benchmark",NA,0,NA,0,NA
"33032",2018,"HEALTHSOUTH VALLEY OF THE SUN REHABILITATION","GLENDALE","AZ","85304","9",8,611,0.5,1.01,0,0.12,"P",0,0,1,1.21,NA,0.4,2.01,NA,0.1,1.36,69.9,NA,99.3,NA,1,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Better than the National Rate",0,NA,0,1
"33034",2016,"YUMA REHABILITATION HOSPITAL","YUMA","AZ","85364","9",8,883,0.46,1,0,0.04,"P",0,0,1,1.23,0.4,NA,NA,12.56,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"33034",2017,"YUMA REHABILITATION HOSPITAL","YUMA","AZ","85364","9",8,961,0.45,1.03,0,0.07,"P",0,0,1,1.25,0.5,NA,3.86,NA,NA,1.35,NA,91.1,NA,79,NA,"Worse than the National Benchmark",NA,"No Different than the National Benchmark",NA,0,NA,0,NA
"33034",2018,"YUMA REHABILITATION HOSPITAL","YUMA","AZ","85364","9",8,1082,0.44,1.05,0,0.06,"P",0,0,1,1.21,NA,0.1,NA,NA,0,1.3,67.9,NA,100,NA,0.98,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"33036",2016,"MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL","PRESCOTT VALLEY","AZ","86314","9",8,640,0.51,1.09,0,0.07,"P",0,0,1,1.35,0.4,NA,NA,12.12,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"33036",2017,"MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL","PRESCOTT VALLEY","AZ","86314","9",8,730,0.47,1.09,0,0.09,"P",0,0,1,1.36,0.2,NA,1.58,NA,NA,1.68,NA,98,NA,95,NA,"No Different than the National Benchmark",NA,"No Different than the National Benchmark",NA,0,NA,0,NA
"33036",2018,"MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL","PRESCOTT VALLEY","AZ","86314","9",8,678,0.49,1.09,0,0.12,"P",0,0,1,1.37,NA,0.3,1.4,NA,0.5,0.44,70.4,NA,99.7,NA,1.07,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Better than the National Rate",0,NA,0,1
"33037",2016,"HEALTHSOUTH EAST VALLEY REHABILITATION HOSPITAL","MESA","AZ","85206","9",8,836,0.5,1.04,0,0.04,"P",0,0,1,1.27,0.3,NA,NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"33037",2017,"HEALTHSOUTH EAST VALLEY REHABILITATION HOSPITAL","MESA","AZ","85206","9",8,948,0.45,1.03,0,0.06,"P",0,0,1,1.24,0.5,NA,0,NA,NA,0.53,NA,90.4,NA,67,NA,"No Different than the National Benchmark",NA,"No Different than the National Benchmark",NA,0,NA,0,NA
"33037",2018,"HEALTHSOUTH EAST VALLEY REHABILITATION HOSPITAL","MESA","AZ","85206","9",8,992,0.43,1.01,0,0.07,"P",0,0,1,1.28,NA,0.4,0,NA,0.2,1.46,71,NA,99.6,NA,0.99,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Better than the National Rate",0,NA,0,1
"33038",2016,"HONORHEALTH REHABILITATION HOSPITAL","SCOTTSDALE","AZ","85258","9",8,1026,0.58,1.04,0,0.01,"P",0,0,1,1,1.9,NA,NA,13.8,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"33038",2017,"GLOBALREHAB - SCOTTSDALE, LLC","SCOTTSDALE","AZ","85258","9",8,946,0.47,1.03,0,0.02,"P",0,0,1,1.06,0.7,NA,NA,NA,NA,1.49,NA,82.6,NA,78,NA,NA,NA,"No Different than the National Benchmark",NA,NA,NA,0,NA
"33038",2018,"GLOBALREHAB - SCOTTSDALE, LLC","SCOTTSDALE","AZ","85258","9",8,798,0.48,1.01,0,0.02,"P",0,0,1,1.14,NA,0.5,NA,NA,0.1,0.48,69.32,NA,100,NA,0.94,NA,NA,"Better than the National Benchmark","Better than the National Rate",NA,NA,1,1
"33039",2016,"COBALT REHABILITATION HOSPITAL IV, LLC","SURPRISE","AZ","85378","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33039",2017,"COBALT REHABILITATION HOSPITAL IV, LLC","SURPRISE","AZ","85378","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33039",2018,"COBALT REHABILITATION HOSPITAL IV, LLC","SURPRISE","AZ","85378","9",8,179,0.44,1.01,0,0,"P",0,0,1,1.23,NA,0.3,NA,NA,0.9,NA,65.69,NA,100,NA,0.95,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1
"33040",2017,"DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL","CHANDLER","AZ","85224","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33040",2018,"DIGNITY HEALTH EAST VALLEY REHABILITATION HOSPITAL","CHANDLER","AZ","85224","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,0,0,75.42,NA,99.5,NA,0.99,NA,NA,"Better than the National Benchmark","Better than the National Rate",NA,NA,1,1
"40002",2016,"JOHNSON REGIONAL REHABILITATION CENTER","CLARKSVILLE","AR","72830","6",7,100,0.94,0.73,1,0.1,"N",0,0,0,1.1,0,NA,NA,13.26,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"40002",2017,"JOHNSON REGIONAL REHABILITATION CENTER","CLARKSVILLE","AR","72830","6",7,75,0.98,0.72,1,0.04,"N",0,0,0,1.1,1.2,NA,NA,13.39,NA,NA,NA,100,NA,87,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"40002",2018,"JOHNSON REGIONAL REHABILITATION CENTER","CLARKSVILLE","AR","72830","6",7,102,0.86,0.73,1,0.08,"N",0,0,0,1.07,NA,0,NA,NA,0,NA,61.04,NA,100,NA,0.95,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0
"40014",2016,"WHITE COUNTY MEDICAL CENTER SOUTH","SEARCY","AR","72143","6",7,391,0.4,0.73,1,0.09,"N",0,0,0,1.12,3.2,NA,NA,12.84,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"40014",2017,"WHITE COUNTY MEDICAL CENTER SOUTH","SEARCY","AR","72143","6",7,398,0.38,0.72,1,0.09,"N",0,0,0,1.13,2,NA,NA,13.38,NA,0.44,NA,97.4,NA,54,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"40014",2018,"WHITE COUNTY MEDICAL CENTER SOUTH","SEARCY","AR","72143","6",7,386,0.38,0.73,1,0.1,"N",0,0,0,1.16,NA,3.7,NA,NA,0,0.98,56.58,NA,100,NA,0.96,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"40015",2016,"MENA REHABILITATION CENTER","MENA","AR","71953","6",7,135,0.66,0.73,1,0.07,"G",0,0,0,1.16,0,NA,NA,12.52,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"40015",2017,"MENA REHABILITATION CENTER","MENA","AR","71953","6",7,116,0.64,0.72,1,0.05,"G",0,0,0,1.12,2.3,NA,NA,12.69,NA,NA,NA,98.9,NA,51,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"40015",2018,"MENA REHABILITATION CENTER","MENA","AR","71953","6",7,142,0.77,0.73,1,0.07,"G",0,0,0,1.09,NA,1.7,NA,NA,0,NA,64.14,NA,100,NA,0.92,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0
"40022",2016,"NORTHWEST MEDICAL CENTER INPATIENT REHAB","SPRINGDALE","AR","72764","6",7,108,0.29,0.86,0,0.03,"P",0,0,0,1.17,2.3,NA,NA,13.94,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"40022",2017,"NORTHWEST MEDICAL CENTER INPATIENT REHAB","SPRINGDALE","AR","72764","6",7,128,0.27,0.85,0,0.09,"P",0,0,0,1.14,0.4,NA,NA,14,NA,NA,NA,93.8,NA,84,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"40022",2018,"NORTHWEST MEDICAL CENTER INPATIENT REHAB","SPRINGDALE","AR","72764","6",7,175,0.26,0.85,0,0.13,"P",0,0,0,1.07,NA,0.7,NA,NA,0,2.56,68.64,NA,100,NA,0.91,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"40026",2016,NA,NA,NA,NA,NA,7,210,0.37,0.87,0,0.07,"N",0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40026",2017,NA,NA,NA,NA,NA,7,193,0.32,0.84,0,0.05,"N",0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40026",2018,NA,NA,NA,NA,NA,7,39,0.32,0.85,0,0.05,"N",0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40027",2016,"BAXTER REGIONAL MEDICAL CENTER","MOUNTAIN HOME","AR","72653","6",7,283,0.36,0.73,1,0.07,"N",0,0,0,1.43,0.2,NA,NA,12.33,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"40027",2017,"BAXTER REGIONAL MEDICAL CENTER","MOUNTAIN HOME","AR","72653","6",7,323,0.35,0.72,1,0.05,"N",0,0,0,1.41,0,NA,NA,13.44,NA,1.36,NA,99,NA,64,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"40027",2018,"BAXTER REGIONAL MEDICAL CENTER","MOUNTAIN HOME","AR","72653","6",7,278,0.37,0.73,1,0.06,"N",0,0,0,1.43,NA,0.4,NA,NA,0,0.43,60.58,NA,100,NA,1.1,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"40036",2016,"BAPTIST HEALTH REHAB INSTITUTE - NORTH LITTLE ROCK","NORTH LITTLE ROCK","AR","72117","6",7,514,0.35,0.84,0,0.06,"N",0,0,0,1.21,0.5,NA,NA,15.81,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"40036",2017,"BAPTIST HEALTH REHAB INSTITUTE - NORTH LITTLE ROCK","NORTH LITTLE ROCK","AR","72117","6",7,484,0.32,0.84,0,0.06,"N",0,0,0,1.21,0.4,NA,NA,14.24,NA,2.22,NA,94.8,NA,100,NA,NA,"Worse than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"40036",2018,"BAPTIST HEALTH REHAB INSTITUTE - NORTH LITTLE ROCK","NORTH LITTLE ROCK","AR","72117","6",7,459,0.31,0.81,0,0.08,"N",0,0,0,1.22,NA,0.6,NA,NA,0.2,1.28,70.65,NA,100,NA,0.99,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"40039",2016,"ARKANSAS METHODIST HOSPITAL","PARAGOULD","AR","72451","6",7,279,0.5,0.73,1,0.1,"N",0,0,0,1.19,0,NA,NA,12.86,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"40039",2017,"ARKANSAS METHODIST HOSPITAL","PARAGOULD","AR","72451","6",7,294,0.49,0.72,1,0.1,"N",0,0,0,1.14,0.8,NA,NA,13.71,NA,1,NA,92.9,NA,90,NA,NA,"Worse than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"40039",2018,"ARKANSAS METHODIST HOSPITAL","PARAGOULD","AR","72451","6",7,284,0.48,0.73,1,0.11,"N",0,0,0,1.19,NA,1.3,NA,NA,0.3,1.21,64.3,NA,100,NA,0.95,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"40041",2016,"ST. MARY'S REGIONAL MEDICAL CENTER","RUSSELLVILLE","AR","72801","6",7,221,0.51,0.73,1,0.07,"P",0,0,0,1.19,2.9,NA,NA,13.8,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"40041",2017,"S. MARYS REGIONAL MEDICAL CENTER","RUSSELLVILLE","AR","72801","6",7,239,0.48,0.72,1,0.06,"P",0,0,0,1.18,0.9,NA,NA,13.99,NA,NA,NA,97,NA,92,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"40041",2018,"S. MARYS REGIONAL MEDICAL CENTER","RUSSELLVILLE","AR","72801","6",7,226,0.39,0.73,1,0.1,"P",0,0,0,1.21,NA,1.4,NA,NA,0.4,0,63.53,NA,100,NA,0.98,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"40042",2016,NA,NA,NA,NA,NA,7,133,0.53,0.9,0,0.14,"N",0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40062",2016,"MERCY HOSPITAL FORT SMITH","FORT SMITH","AR","72913","6",7,431,0.54,0.76,0,0.06,"N",0,0,0,1.15,0.4,NA,NA,12.98,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"40062",2017,"MERCY HOSPITAL FORT SMITH","FORT SMITH","AR","72913","6",7,426,0.5,0.74,0,0.07,"N",0,0,0,1.08,0,NA,NA,13.26,NA,0,NA,85.4,NA,100,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"40062",2018,"MERCY HOSPITAL FORT SMITH","FORT SMITH","AR","72913","6",7,415,0.49,0.73,0,0.06,"N",0,0,0,1.12,NA,0.3,NA,NA,0,0,64.58,NA,99.5,NA,0.99,NA,NA,"No Different than the National Benchmark","No Different than the National Rate",NA,NA,0,0
"40071",2016,"JEFFERSON REGIONAL MEDICAL CENTER","PINE BLUFF","AR","71603","6",7,360,0.36,0.8,0,0.11,"N",0.02,1,0,1.21,3,NA,NA,13.65,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"40071",2017,"JEFFERSON REGIONAL MEDICAL CENTER","PINE BLUFF","AR","71603","6",7,393,0.34,0.78,0,0.1,"N",0.02,1,0,1.22,2,NA,NA,13.44,NA,0,NA,87.4,NA,100,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"40071",2018,"JEFFERSON REGIONAL MEDICAL CENTER","PINE BLUFF","AR","71603","6",7,369,0.32,0.79,0,0.09,"N",0.02,1,0,1.22,NA,1.4,NA,NA,1,0,63.22,NA,100,NA,0.96,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"40078",2016,"NATIONAL PARK MEDICAL CENTER","HOT SPRINGS","AR","71913","6",7,300,0.23,0.87,0,0.06,"P",0,0,0,1.13,0.7,NA,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"40078",2017,"NATIONAL PARK MEDICAL CENTER","HOT SPRINGS","AR","71901","6",7,330,0.19,0.84,0,0.07,"P",0,0,0,1.18,1,NA,NA,15.05,NA,0,NA,72.3,NA,95,NA,NA,"Worse than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"40078",2018,"NATIONAL PARK MEDICAL CENTER","HOT SPRINGS","AR","71901","6",7,350,0.18,0.85,0,0.07,"P",0,0,0,1.21,NA,0.9,NA,NA,0,0.52,56.86,NA,100,NA,1.03,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"40084",2016,"SALINE MEMORIAL HOSPITAL","BENTON","AR","72015","6",7,188,0.8,0.84,0,0.04,"N",0,0,0,1.12,2.1,NA,NA,12.75,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"40084",2017,"SALINE MEMORIAL HOSPITAL","BENTON","AR","72015","6",7,213,0.67,0.84,0,0.02,"N",0,0,0,1.07,1.5,NA,NA,14.28,NA,NA,NA,80.3,NA,98,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"40084",2018,"SALINE MEMORIAL HOSPITAL","BENTON","AR","72015","6",7,265,0.6,0.81,0,0.04,"P",0,0,0,1.14,NA,0.3,NA,NA,0,1.89,60.31,NA,99,NA,1.01,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"40085",2016,NA,NA,NA,NA,NA,7,3,0.49,0.73,1,0.11,"P",0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40088",2016,"MEDICAL CENTER OF S ARKANSAS","EL DORADO","AR","71730","6",7,105,0.31,0.73,1,0.09,"P",0,0,0,1.13,1.5,NA,NA,12.62,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"40088",2017,"MEDICAL CENTER OF S ARKANSAS","EL DORADO","AR","71730","6",7,106,0.29,0.72,1,0.09,"P",0,0,0,1.06,0,NA,NA,12.41,NA,NA,NA,98.8,NA,83,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"40088",2018,"MEDICAL CENTER OF S ARKANSAS","EL DORADO","AR","71730","6",7,132,0.26,0.73,1,0.06,"P",0,0,0,1.07,NA,0,NA,NA,0.8,NA,62.2,NA,100,NA,1.06,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0
"40118",2016,"NEA BAPTIST MEMORIAL HOSPITAL","JONESBORO","AR","72401","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40118",2017,"NEA BAPTIST MEMORIAL HOSPITAL","JONESBORO","AR","72401","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,13.42,NA,2.87,NA,97.4,NA,NA,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"40118",2018,"NEA BAPTIST MEMORIAL HOSPITAL","JONESBORO","AR","72401","6",7,327,0.42,0.78,0,0,"N",0,0,0,0.99,NA,0.4,NA,NA,0.5,0.43,66.38,NA,99.1,NA,0.94,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"40119",2016,"WHITE RIVER MEDICAL CENTER","BATESVILLE","AR","72501","6",7,162,0.51,0.73,1,0.2,"N",0,0,0,1.19,0,NA,NA,13.41,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"40119",2017,"WHITE RIVER HEALTH SYSTEM","BATESVILLE","AR","72501","6",7,209,0.62,0.72,1,0.08,"N",0,0,0,1.16,0,NA,NA,12.89,NA,NA,NA,89.8,NA,95,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"40119",2018,"WHITE RIVER HEALTH SYSTEM","BATESVILLE","AR","72501","6",7,175,0.48,0.73,1,0.05,"N",0,0,0,1.11,NA,0,NA,NA,0.5,2.49,62.88,NA,99.5,NA,0.95,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"40154",2017,"BAPTIST HEALTH MEDICAL CENTER-CONWAY","CONWAY","AR","72032","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40154",2018,"BAPTIST HEALTH MEDICAL CENTER-CONWAY","CONWAY","AR","72032","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41319",2016,NA,NA,NA,NA,NA,7,147,0.48,0.73,1,0.15,"N",0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41319",2017,NA,NA,NA,NA,NA,7,174,0.49,0.72,1,0.19,"N",0,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41319",2018,NA,NA,NA,NA,NA,7,126,0.49,0.73,1,0.1,"P",0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
